1,0.242058176855619
2,0.193206803305618
3,0.142687457352978
4,0.0894007935505067
5,0.0743890419267609
6,0.0427733832040234
7,0.0281028077535444
8,0.0230104374636711
9,0.0102100128888777
10,0.0362783997573858
11,0.00480173873486821
12,0.0109808183173697
13,0.00380348252419824
14,0.00269150092243928
15,0.0172357148272638
16,0.00290631555005181
17,0.00259041168591574
18,0.00305794940483712
19,0.00130152392024059
20,0.0165533624807299
21,0.00127625161110971
22,0.00142788546589502
23,0.00117516237458617
24,0.000581263110010362
25,0.00535772953574768
26,0.000985620056104526
27,0.000985620056104526
28,0.000758169273926559
29,0.000454901564355935
30,0.00804923045818697
31,0.000391720791528722
32,0.000758169273926559
33,0.000164270009350754
34,0.000353812327832394
35,0.00184487856655463
36,0.000442265409790493
37,0.000353812327832394
38,0.000290631555005181
39,0.000176906163916197
40,0.00320958325962243
41,0.000101089236523541
42,0.00024008693674341
43,0.00018954231848164
44,7.58169273926559e-05
45,0.0008592585104501
46,0.00024008693674341
47,0.000252723091308853
48,0.000126361545654426
49,0.000126361545654426
50,0.00439738178877404
51,0.000227450782177968
52,0.00024008693674341
53,0.000138997700219869
54,0.000126361545654426
55,0.000379084636963279
56,0.000164270009350754
57,0.000101089236523541
58,7.58169273926559e-05
59,7.58169273926559e-05
60,0.00136470469306781
61,5.05446182617706e-05
62,8.84530819580985e-05
63,5.05446182617706e-05
64,5.05446182617706e-05
65,0.000252723091308853
66,3.79084636963279e-05
67,7.58169273926559e-05
68,0.000101089236523541
69,2.52723091308853e-05
70,0.000505446182617706
71,1.26361545654426e-05
72,3.79084636963279e-05
73,3.79084636963279e-05
75,0.000290631555005181
76,1.26361545654426e-05
78,3.79084636963279e-05
79,1.26361545654426e-05
80,0.000543354646314034
81,5.05446182617706e-05
83,1.26361545654426e-05
85,3.79084636963279e-05
86,2.52723091308853e-05
87,2.52723091308853e-05
88,1.26361545654426e-05
89,1.26361545654426e-05
90,0.000176906163916197
92,1.26361545654426e-05
93,2.52723091308853e-05
94,2.52723091308853e-05
95,0.0107786398443226
